Intron File Name,Time in Minutes,Nucleus Index,Nucleus Centroid X,Nucleus Centroid Y,Nucleus Major Axis Length,Nucleus Major Axis Angle,Total Marker Object Count,Marker Object Index,Marker Centroid X,Marker Centroid Y,Marker Distance to Nucleus Centroid,Marker Distance to Nucleus Boundary,Marker Angle from Nucleus Major Axis
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,1,210.926602,615.483152,125.717938,58.133168,3,1,170.923077,595.461538,44.734182,9.083881,148.454624
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,1,210.926602,615.483152,125.717938,58.133168,3,2,196.882353,641.058824,29.178004,13.780541,60.639136
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,1,210.926602,615.483152,125.717938,58.133168,3,3,223.571429,638.000000,25.824409,36.926231,2.549495
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,2,332.831795,512.462929,131.034347,-79.873915,2,1,307.500000,466.800000,52.218798,5.410326,320.854319
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,2,332.831795,512.462929,131.034347,-79.873915,2,2,351.538462,463.384615,52.522569,10.002173,10.738737
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,3,373.757625,374.527126,133.843192,29.101860,1,1,346.523810,348.761905,37.490363,29.904588,194.310891
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,4,415.825249,709.846791,111.610931,12.559991,4,1,368.600000,710.500000,47.229766,7.607610,166.647557
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,4,415.825249,709.846791,111.610931,12.559991,4,2,410.315789,734.684211,25.441139,13.719458,89.946904
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,4,415.825249,709.846791,111.610931,12.559991,4,3,425.833333,741.666667,33.356652,7.645767,59.980445
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,4,415.825249,709.846791,111.610931,12.559991,4,4,461.280000,710.560000,45.460346,9.726455,348.338936
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,5,426.448864,266.491302,124.843903,49.607487,3,1,386.315789,230.105263,54.172018,7.367623,172.589056
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,5,426.448864,266.491302,124.843903,49.607487,3,2,402.200000,233.500000,40.944272,21.918984,184.076336
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,5,426.448864,266.491302,124.843903,49.607487,3,3,443.550000,236.850000,34.220690,11.255861,250.374710
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,6,435.798053,472.459469,92.784697,30.808552,2,1,423.736842,441.842105,32.907382,8.300787,217.690297
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,6,435.798053,472.459469,92.784697,30.808552,2,2,462.619048,451.000000,34.349302,4.514862,290.528157
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,7,462.332668,619.611120,102.215459,30.902151,4,1,423.666667,599.750000,43.468652,8.533281,176.285533
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,7,462.332668,619.611120,102.215459,30.902151,4,2,423.800000,627.500000,39.331933,6.962795,137.527445
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,7,462.332668,619.611120,102.215459,30.902151,4,3,447.066667,646.066667,30.544177,6.673108,89.084665
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,7,462.332668,619.611120,102.215459,30.902151,4,4,483.272727,654.136364,40.379185,9.175120,27.860432
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,8,519.683195,541.781918,95.900991,78.555972,3,1,504.588235,539.588235,15.253526,29.941411,109.712681
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,8,519.683195,541.781918,95.900991,78.555972,3,2,536.607143,526.821429,22.588410,22.099084,239.967880
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,8,519.683195,541.781918,95.900991,78.555972,3,3,549.187500,536.375000,29.995646,13.030744,271.059313
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,10,765.122986,788.060241,166.300932,-3.156264,2,1,829.722222,783.666667,64.748473,19.347186,359.265410
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_1_R3D_D3D_PRJ_w676.tif,60,10,765.122986,788.060241,166.300932,-3.156264,2,2,835.090909,804.636364,71.904646,5.091472,16.484495
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,1,196.025701,717.466533,133.958949,29.818100,2,1,143.846154,695.884615,56.466665,9.659581,172.652315
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,1,196.025701,717.466533,133.958949,29.818100,2,2,148.842105,680.263158,60.086461,5.037747,188.437012
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,2,321.760980,579.797088,112.111552,-2.486101,3,1,298.830189,612.849057,40.227526,8.628857,127.238237
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,2,321.760980,579.797088,112.111552,-2.486101,3,2,308.500000,558.833333,24.805898,24.824199,240.170005
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,2,321.760980,579.797088,112.111552,-2.486101,3,3,323.782609,536.173913,43.669994,3.180627,275.139461
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,3,431.358153,690.929041,114.070154,2.214839,2,1,450.615385,694.615385,19.606889,38.106757,8.621989
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_2_R3D_D3D_PRJ_w676.tif,60,3,431.358153,690.929041,114.070154,2.214839,2,2,458.037037,668.740741,34.699907,10.432642,318.035533
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,1,184.162815,463.514220,87.931792,-16.901572,1,1,192.179487,435.410256,29.224985,11.748398,302.822401
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,2,254.482364,398.183010,92.086915,34.324920,2,1,238.592593,389.407407,18.152026,25.775326,174.586072
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,2,254.482364,398.183010,92.086915,34.324920,2,2,252.733333,406.066667,8.075342,27.536574,68.183849
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,3,314.676714,295.441221,94.254973,-72.487535,1,1,318.363636,325.181818,29.968259,14.907371,155.420671
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,4,407.803582,389.225139,126.372465,-50.118881,4,1,362.066667,396.133333,46.255687,7.117216,221.529737
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,4,407.803582,389.225139,126.372465,-50.118881,4,2,408.705882,417.882353,28.671415,27.146676,138.315464
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,4,407.803582,389.225139,126.372465,-50.118881,4,3,427.400000,341.700000,51.406793,9.415407,342.527093
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,4,407.803582,389.225139,126.372465,-50.118881,4,4,443.368421,393.105263,35.775873,17.733078,56.345226
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,6,709.222755,493.404508,91.443972,-84.545255,1,1,702.500000,532.750000,39.915700,6.415310,184.241444
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,8,756.846198,799.587735,94.047860,1.751253,2,1,754.000000,809.230769,10.054301,21.618418,104.693023
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_3_R3D_D3D_PRJ_w676.tif,60,8,756.846198,799.587735,94.047860,1.751253,2,2,790.202703,815.094595,36.784767,8.717666,23.181646
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,1,102.731303,399.710624,105.042848,88.323950,2,1,92.187500,416.625000,19.931580,32.323314,33.613953
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,1,102.731303,399.710624,105.042848,88.323950,2,2,140.250000,389.500000,38.883280,9.099553,256.451848
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,2,650.760745,475.200049,124.811858,-64.988816,3,1,655.500000,489.550000,15.112301,33.156430,136.712350
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,2,650.760745,475.200049,124.811858,-64.988816,3,2,663.857143,423.761905,53.079170,8.050861,349.273105
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,2,650.760745,475.200049,124.811858,-64.988816,3,3,682.069767,438.232558,48.444300,7.943001,15.251211
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,3,669.002653,571.762855,117.273185,-24.030561,2,1,623.130435,596.739130,52.230975,6.943448,175.463375
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,3,669.002653,571.762855,117.273185,-24.030561,2,2,664.153846,602.576923,31.193232,11.620476,122.973120
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_4_R3D_D3D_PRJ_w676.tif,60,5,845.633645,612.658452,92.913939,8.152816,1,1,814.636364,605.909091,31.723577,15.899763,184.131057
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,1,466.052772,97.561221,107.168092,39.776441,1,1,492.476190,131.238095,42.805711,13.728472,12.105256
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,2,523.990962,517.056897,118.088950,-7.516863,1,1,556.411765,488.882353,42.952455,3.189173,326.525350
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,3,570.394134,114.433799,96.208108,-68.988293,3,1,559.625000,152.562500,39.620350,8.833896,174.760184
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,3,570.394134,114.433799,96.208108,-68.988293,3,2,562.666667,105.761905,11.615313,32.902481,297.284273
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,3,570.394134,114.433799,96.208108,-68.988293,3,3,600.178571,106.357143,30.860089,16.410350,53.816237
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,4,667.118402,327.917155,97.416631,-16.976912,3,1,634.714286,317.571429,34.015596,11.293164,214.683739
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,4,667.118402,327.917155,97.416631,-16.976912,3,2,688.000000,302.384615,32.984114,10.922116,326.254674
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,4,667.118402,327.917155,97.416631,-16.976912,3,3,692.480000,317.440000,27.440507,23.113850,354.530853
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,5,661.110841,642.107965,82.036577,80.617276,3,1,652.208333,665.875000,25.379650,12.832029,29.917354
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,5,661.110841,642.107965,82.036577,80.617276,3,2,658.857143,614.285714,27.913380,11.318116,184.751680
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_5_R3D_D3D_PRJ_w676.tif,60,5,661.110841,642.107965,82.036577,80.617276,3,3,683.291667,619.500000,31.671898,5.095947,233.836326
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_6_R3D_D3D_PRJ_w676.tif,60,1,121.290384,355.635542,109.567331,-63.529653,2,1,155.818182,314.636364,53.601320,2.013122,13.632338
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_6_R3D_D3D_PRJ_w676.tif,60,1,121.290384,355.635542,109.567331,-63.529653,2,2,160.800000,342.000000,41.796385,10.948836,44.489096
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_6_R3D_D3D_PRJ_w676.tif,60,2,398.858218,708.604262,122.331517,-32.714039,1,1,379.538462,690.615385,26.397968,12.852300,255.671041
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_6_R3D_D3D_PRJ_w676.tif,60,3,388.839631,287.023579,89.185201,17.644298,1,1,420.454545,308.818182,38.399316,5.548310,16.937199
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_6_R3D_D3D_PRJ_w676.tif,60,6,687.811737,219.013459,106.775465,-45.359627,1,1,681.772727,216.454545,6.558786,31.352439,248.323486
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,1,259.117296,154.199205,89.089842,2.401376,2,1,228.266667,163.933333,32.349878,10.713940,160.086863
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,1,259.117296,154.199205,89.089842,2.401376,2,2,292.615385,167.384615,35.999680,10.056731,19.084056
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,2,439.524423,218.602254,87.692645,-43.887951,1,1,450.833333,244.083333,27.877892,7.606700,109.955537
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,3,527.659237,708.784837,106.230881,75.462832,1,1,495.705882,728.411765,37.499775,3.136979,72.977389
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,4,588.852210,101.938282,98.183502,-86.401882,2,1,561.045455,89.090909,30.631204,7.692488,291.199926
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,4,588.852210,101.938282,98.183502,-86.401882,2,2,588.230769,104.230769,2.375224,46.409862,191.568965
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,5,679.258459,645.496650,103.585713,6.018369,2,1,652.833333,618.500000,37.777061,5.183618,219.594577
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,5,679.258459,645.496650,103.585713,6.018369,2,2,676.000000,665.800000,20.563161,12.362804,93.099209
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_7_R3D_D3D_PRJ_w676.tif,60,7,813.402303,534.108833,116.017240,53.998512,1,1,795.833333,527.250000,18.860337,33.177443,147.326900
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,2,258.545525,586.569312,85.755466,-31.260416,2,1,278.000000,554.500000,37.508897,4.029885,332.503023
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,2,258.545525,586.569312,85.755466,-31.260416,2,2,288.818182,588.181818,30.315572,12.208429,34.309458
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,3,390.767770,670.110152,98.045908,88.538644,2,1,357.842105,691.578947,39.306597,6.763399,58.355465
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,3,390.767770,670.110152,98.045908,88.538644,2,2,421.500000,690.000000,36.607048,7.630535,304.372233
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,4,435.175754,475.683248,99.297533,62.287602,3,1,419.800000,492.500000,22.786332,12.949343,70.149440
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,4,435.175754,475.683248,99.297533,62.287602,3,2,438.666667,438.066667,37.778217,8.064820,213.014404
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,4,435.175754,475.683248,99.297533,62.287602,3,3,464.333333,509.500000,44.651284,4.392805,346.943732
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,5,450.793819,232.211405,107.967588,-15.366638,2,1,423.666667,241.111111,28.549731,27.160424,177.203333
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,5,450.793819,232.211405,107.967588,-15.366638,2,2,468.315789,249.421053,24.559956,16.449607,59.851422
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,6,569.696755,767.184692,104.560987,56.454835,4,1,552.600000,754.666667,21.189620,26.683292,159.756276
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,6,569.696755,767.184692,104.560987,56.454835,4,2,563.966667,719.366667,48.160123,6.436831,206.711929
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,6,569.696755,767.184692,104.560987,56.454835,4,3,571.625000,772.812500,5.948979,44.569329,14.632269
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,6,569.696755,767.184692,104.560987,56.454835,4,4,572.300000,803.900000,36.807482,12.119461,29.489480
/home/bl6/Mancini/Data/MCF-7 time course/20151026_1hr_Greb_EI_8_R3D_D3D_PRJ_w676.tif,60,7,624.529256,681.536706,111.400180,73.793307,1,1,655.384615,711.923077,43.305713,7.564322,330.767932
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,1,117.611358,730.666073,136.356151,-70.107218,2,1,106.500000,770.000000,40.873220,26.098691,175.881562
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,1,117.611358,730.666073,136.356151,-70.107218,2,2,165.285714,715.785714,49.942660,1.871081,52.772770
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,2,290.846361,638.395662,96.020831,54.150532,2,1,264.896552,606.068966,41.453683,9.204079,177.094195
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,2,290.846361,638.395662,96.020831,54.150532,2,2,264.615385,636.769231,26.281350,11.640757,129.397505
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,3,339.851188,312.979770,99.959992,19.852056,2,1,311.526316,321.736842,29.647676,19.256318,142.968141
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,3,339.851188,312.979770,99.959992,19.852056,2,2,350.315789,335.315789,24.665880,23.746466,45.044482
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,4,385.377097,481.476698,102.610916,77.315157,1,1,347.700000,488.900000,38.401420,6.786780,91.538943
/home/bl6/Mancini/Data/MCF-7 time course/20151026_2hrs_Greb_EI_1_R3D_D3D_PRJ_w676.tif,120,5,465.595844,273.694490,123.761868,-16.044262,4,1,435.758621,250.931034,37.529119,9.765925,233.385046
